"type","url"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-n-978-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-n-977-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-974-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-973-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/indicacao-no-01-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/no-22-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/no-27-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/no-55-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/portaria-no-34-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/portaria-no-35-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-resolucao-no-193-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-resolucao-no-194-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/no-58-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/no-56-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/17337/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-1006-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-n-1005-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-992-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-987-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-994-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-984-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-982-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-834-2023/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-10/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-98-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-57-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-30-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-29-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-28-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-28-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-27-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-26-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-1007-reajuste-anuel-servidores-atual/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/resolucao-no-185-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-1009-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-20-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-23-2026-4/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-100-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-37-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-38-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-30-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-29-2026-2/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-60-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/17456/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-lei-no-1008-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-60/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-59-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/requerimento-no-58-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/17505/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-resolucao-n-198-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-de-resolucao-no-197-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/17510/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/indicacao-005-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/decreto-legislativo-no-08-2026/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/projeto-lei-municipal-no-1004/"
"posts-a-legislativa","https://camaradesume.pb.gov.br/atividades-legislativa/veto-n-09-2026/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-09-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-10-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-11-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-12-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-13-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-14-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-15-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-16-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-17-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-18-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-19-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-01-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-05-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-04-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-06-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-07-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-08-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-02-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-03-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/decreto-no-05-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-26-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-26-2025-2/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-27-2025/"
"posts-publicacoes","https://camaradesume.pb.gov.br/publicacoes-oficiais/portaria-no-28-2025/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/quem-esta-obrigado-a-prestar-informacoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/quais-sao-as-informacoes-que-serao-disponibilizadas/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/quem-pode-solicitar-as-informacoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/e-necessorio-justificar-o-pedido-de-informacoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/pode-haver-pedido-de-solicitacao-de-informacao-anonimo/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/existe-prazo-para-resposta-da-administracao-publica/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/e-possivel-a-recusa-imotivada-a-prestacao-de-informacoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/a-administracao-publica-pode-cobrar-pelo-fornecimento-das-informacoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/onde-posso-ver-os-salarios-dos-servidores/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/qual-o-horario-de-funcionamento-da-camara/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/quem-sao-os-membros-da-mesa-diretora/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/qual-e-a-funcao-dos-vereadores/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/quando-e-como-ocorrem-as-sessoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/como-posso-acompanhar-os-projetos-de-lei/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/o-que-sao-comissoes-legislativas/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/como-posso-participar-das-sessoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/posso-fazer-sugestoes-ou-reclamacoes/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/como-posso-fazer-um-pedido-de-informacao/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/onde-encontro-os-gastos-da-camara/"
"posts-perguntas-frequentes","https://camaradesume.pb.gov.br/perguntas/como-consultar-licitacoes-e-contratos/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/a/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/b/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/c/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/d/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/e/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/g/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/f/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/h/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/i/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/j/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/k/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/l/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/m/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/n/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/o/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/p/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/q/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/r/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/s/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/t/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/u/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/v/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/w/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/x/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/y/"
"posts-glossario","https://camaradesume.pb.gov.br/glossario/z/"
"posts-atas","https://camaradesume.pb.gov.br/atas/primeira-sessao-extraordinaria-em-18-02-2025/"
"posts-atas","https://camaradesume.pb.gov.br/atas/primeira-sessao-ordinaria-em-18-02-2025/"
"posts-atas","https://camaradesume.pb.gov.br/atas/segunda-sessao-extraordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/terceira-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/quarta-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/quinta-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/sexta-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/setima-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-quinta-sessao-extraordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-trigesima-nona-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-trigesima-oitava-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-trigesima-setima-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-sexta-sessao-extraordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-trigesima-sexta-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-trigesima-quinta-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-quadragesima-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-trigesima-quarta-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-quadragesima-primeira-sessao-ordinaria/"
"posts-atas","https://camaradesume.pb.gov.br/atas/ata-da-quadragesima-segunda-sessao-ordinaria/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/reunioes-ao-vivo/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/atas-das-reunioes/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/portal-da-transparencia/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/vereadores/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/leis-municipais/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/regimento-interno/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/sic/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/ouvidoria/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/relacao-de-estagiarios/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/prestacao-de-contas-da-gestao/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/funcionarios-terceirizados/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/verbas-indenizatorias/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/convenios-e-transferencias/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/relatorio-de-gestao/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/carta-de-servico/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/plano-estrategico/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/apreciacao-e-ou-julgamento/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/obras/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/concursos-e-selecoes-publicas/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/pca/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/rgf/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/estrutura-organizacional/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/parecer-do-legislativo-sobre-as-contas-do-executivo/"
"posts-acesso-rapido","https://camaradesume.pb.gov.br/acesso-rapido/planos-anuais-de-contratacoes/"
"posts-legislatura","https://camaradesume.pb.gov.br/legislatura/legislatura-2021-2024/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/jose-de-arimateia-silva/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/damiao-rildo-da-silva/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/daniel-lela-araujo/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/rosildo-alves-monteiro/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/fernando-lima-freitas/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/jane-isa-soares-da-silva-lima/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/jeffeson-figueiredo-menezes/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/jose-antonio-fernandes-de-oliveira/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/rivaldo-oliveira-ramos/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/bruno-stefanio-de-sousa-duarte/"
"posts-vereador","https://camaradesume.pb.gov.br/vereador/juan-victor-gomes-de-sa-pires-pereira/"
"taxonomies-category","https://camaradesume.pb.gov.br/noticias/"
"taxonomies-category","https://camaradesume.pb.gov.br/noticias/gestao-2023-2024/"
"taxonomies-category","https://camaradesume.pb.gov.br/getpublic/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/servidores/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/receitas/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/licitacoes-e-contratos/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/despesas/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/dados-abertos/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/contabilidade/"
"taxonomies-tx_tipo_transparencia","https://camaradesume.pb.gov.br/_tipo-transparencia/acesso-a-informacao/"
"taxonomies-_ano_quadrimestre","https://camaradesume.pb.gov.br/_ano_quadrimestre/anual/"
"taxonomies-tx_legislatura_mesa_diretora","https://camaradesume.pb.gov.br/?taxonomy=tx_legislatura_mesa_diretora&term=bienio-2025-2026"
"taxonomies-tx_legislatura_mesa_diretora","https://camaradesume.pb.gov.br/?taxonomy=tx_legislatura_mesa_diretora&term=legislatura-2025-2028"
"taxonomies-tx_legislatura_mesa_diretora","https://camaradesume.pb.gov.br/?taxonomy=tx_legislatura_mesa_diretora&term=1o-secretarioa-bienio-2025-2026"
"taxonomies-tx_legislatura_mesa_diretora","https://camaradesume.pb.gov.br/?taxonomy=tx_legislatura_mesa_diretora&term=2o-secretarioa-bienio-2025-2026"
"taxonomies-tx_legislatura_mesa_diretora","https://camaradesume.pb.gov.br/?taxonomy=tx_legislatura_mesa_diretora&term=presidente-bienio-2025-2026"
"taxonomies-tx_legislatura_mesa_diretora","https://camaradesume.pb.gov.br/?taxonomy=tx_legislatura_mesa_diretora&term=vice-presidente-bienio-2025-2026"
"taxonomies-_link-target","https://camaradesume.pb.gov.br/_link-target/_blank/"
"taxonomies-tipo-pagina","https://camaradesume.pb.gov.br/tipo-pagina/privado/"
"users","https://camaradesume.pb.gov.br/author/hebert/"
"users","https://camaradesume.pb.gov.br/author/helenilson/"
"users","https://camaradesume.pb.gov.br/author/admin/"
"users","https://camaradesume.pb.gov.br/author/rodolfo/"
